nombre,apellido,edad,telefono
Brian,Erickson,24,46408
Laura,Erickson,40,48754
Georgia,Erickson,41,51326
Randall,Erickson,46,76014
Stanley,Erickson,40,02893
Matilda,Erickson,56,37583
Bill,Erickson,33,99581
Esther,Erickson,60,20471
Lulu,Erickson,26,93562
Joel,Erickson,43,37617
Mary,Erickson,53,35978
Alma,Erickson,50,50659
Millie,Erickson,61,76397
Willie,Estrada,26,41259
Fannie,Estrada,58,49814
Chris,Estrada,46,17583
Sally,Estrada,51,94613
Gertrude,Estrada,37,27304
Ronnie,Estrada,42,74343
Hallie,Estrada,61,19339
Isabelle,Estrada,40,65879
Barbara,Estrada,36,22348
Isabel,Estrada,22,87020
Minerva,Estrada,63,50605
Cole,Estrada,29,29003
Winnie,Estrada,35,55329
Micheal,Estrada,40,99334
Mario,Estrada,55,03773
Katherine,Estrada,33,34121
Louise,Estrada,35,78072
Matthew,Estrada,24,29349
Agnes,Estrada,64,67843
Jeanette,Estrada,40,94983
Nettie,Estrada,63,29288
Phillip,Estrada,57,54210
Myrtie,Estrada,62,56289
Bruce,Estrada,61,01396
Hettie,Estrada,35,64043
Theodore,Estrada,47,40418
Jeffrey,Evans,33,35824
Dale,Evans,32,82812
Clara,Evans,63,69879
Lucas,Evans,26,33920
Josephine,Evans,36,12000
Alvin,Evans,65,09029
Mae,Evans,40,90206
Lizzie,Evans,40,70981
Shawn,Evans,62,32605
Danny,Evans,19,61614
Shane,Evans,52,84417
George,Evans,53,59522
Troy,Evans,52,20368
Isaiah,Evans,26,04799
Katherine,Evans,30,28977
Lelia,Evans,51,50959
Louisa,Evans,42,41563
Essie,Evans,39,29234
Milton,Evans,65,71544
Lulu,Evans,20,59262
Myrtie,Evans,51,88515
Oscar,Evans,33,88254
Julia,Evans,55,11609
Craig,Evans,58,03760
Evan,Evans,25,59018
Norman,Evans,20,16801
Rachel,Evans,26,93477
Jeffery,Farmer,35,90849
Nicholas,Farmer,65,58091
Vernon,Farmer,42,49903
Elijah,Farmer,37,58268
Erik,Farmer,29,47092
Maurice,Farmer,56,44614
Gene,Farmer,55,96448
Shane,Farmer,58,29713
Jacob,Farmer,52,98980
Verna,Farmer,61,41819
Mario,Farmer,44,95259
Lula,Farmer,57,42564
Lee,Farmer,39,71846
Franklin,Farmer,45,52061
Dora,Farmer,50,37541
Albert,Farmer,57,21059
Ivan,Farmer,57,06158
Alan,Farmer,36,60307
Ruby,Farmer,34,26816
Sue,Farmer,33,49749
Harvey,Farmer,44,49191
Emilie,Farmer,37,43511
Randy,Farmer,19,55291
Estella,Farmer,24,09803
Jane,Farmer,39,98985
Mina,Farmer,30,62184
Ruth,Farmer,52,63502
Adeline,Farmer,65,02952
Polly,Farmer,46,18786
Mabelle,Farmer,38,33613
Grace,Farmer,19,32819
Henrietta,Farmer,24,39578
Angel,Ferguson,23,65586
Hester,Ferguson,31,19091
Jesus,Ferguson,33,31336
Zachary,Ferguson,56,46231
Myrtle,Ferguson,24,78907
Chad,Ferguson,51,82280
Belle,Ferguson,25,31203
Hunter,Ferguson,29,44896
Rosalie,Ferguson,32,65283
Elmer,Ferguson,64,29506
Brett,Ferguson,27,76481
Luis,Ferguson,40,32883
Brian,Ferguson,55,29810
Mason,Ferguson,50,21134
Marian,Ferguson,61,02645
Isaac,Ferguson,42,58316
Tony,Ferguson,65,07541
Hilda,Ferguson,20,06587
Linnie,Ferguson,44,87153
Ruby,Ferguson,23,43802
Lina,Ferguson,20,94504
Olga,Ferguson,53,97252
Rebecca,Ferguson,47,82350
Aiden,Ferguson,61,68646
Eugene,Ferguson,61,73676
Emily,Ferguson,38,43499
Amelia,Ferguson,18,92294
Terry,Ferguson,52,95200
Marie,Ferguson,43,33514
Gavin,Fernandez,18,31564
Sara,Fernandez,65,58720
Beatrice,Fernandez,40,69160
Marguerite,Fernandez,47,63936
Maud,Fernandez,57,52714
Warren,Fernandez,55,33477
Eva,Fernandez,64,31622
Jerome,Fernandez,37,74106
Myrtle,Fernandez,27,09615
Evelyn,Fernandez,59,35093
Edith,Fernandez,30,05670
Louis,Fernandez,51,48673
Todd,Fernandez,47,31369
Isabel,Fernandez,41,76459
Betty,Fernandez,39,44777
Ora,Fernandez,65,49390
Belle,Fernandez,31,98077
Harriett,Fernandez,41,92391
Steve,Fernandez,33,63167
Benjamin,Fernandez,41,67596
Adam,Fernandez,28,65606
Ryan,Fernandez,24,66238
Micheal,Fernandez,36,17816
Alta,Fernandez,18,56112
Lee,Fernandez,52,56073
Rosetta,Fernandez,63,35334
Kevin,Fernandez,54,05754
Luke,Fernandez,51,78166
Stella,Fernandez,52,85187
Albert,Fernandez,37,88240
Nettie,Fernandez,37,32008
Adele,Fernandez,49,40324
Irene,Fernandez,54,21179
Eliza,Fernandez,53,61136
Henrietta,Fernandez,63,76777
Angel,Fields,23,86725
Clayton,Fields,19,71148
Corey,Fields,50,81383
Martha,Fields,55,34996
Florence,Fields,21,14332
Olive,Fields,52,02381
Lora,Fields,62,89519
Ronald,Fields,43,81339
Isabelle,Fields,56,00336
Gordon,Fields,54,49294
Myrtle,Fields,52,43705
Keith,Fields,23,09724
Genevieve,Fields,61,16405
Erik,Fields,61,85945
Carolyn,Fields,33,40080
Isabella,Fields,37,01428
Lucy,Fields,41,04734
Minnie,Fields,56,13411
Lura,Fields,48,35843
Jayden,Fields,23,67977
Mayme,Fields,43,64870
Logan,Fields,51,65673
Edgar,Fields,34,13635
Georgie,Fields,19,52070
Mason,Fields,38,21911
Elizabeth,Fields,37,81218
Joe,Fields,30,68072
Nathaniel,Fields,59,49919
Marc,Fields,22,06952
Mina,Fields,59,88349
Adele,Fields,34,06058
Lela,Fields,55,04577
Alexander,Fields,40,96531
Lillian,Figueroa,30,03599
Hester,Figueroa,26,07674
Bertha,Figueroa,37,02379
Landon,Figueroa,61,12904
Adelaide,Figueroa,20,64687
Katie,Figueroa,64,57918
Inez,Figueroa,50,90133
Sally,Figueroa,48,28516
Lettie,Figueroa,46,99747
Lora,Figueroa,64,81140
Edna,Figueroa,50,21154
Marcus,Figueroa,22,74606
Alvin,Figueroa,33,37588
Lizzie,Figueroa,18,45056
Kyle,Figueroa,37,34243
Gerald,Figueroa,45,11518
Elizabeth,Figueroa,49,80083
Lelia,Figueroa,47,79286
Roxie,Figueroa,46,97768
Vera,Figueroa,28,33510
Marion,Figueroa,38,65663
Leonard,Figueroa,34,75078
Hettie,Figueroa,61,92995
Polly,Figueroa,28,23375
Delia,Fisher,37,18419
Leila,Fisher,56,81324
Ann,Fisher,63,29913
Hattie,Fisher,52,21685
Patrick,Fisher,27,07926
Glen,Fisher,22,48849
Julian,Fisher,41,62452
Charlotte,Fisher,60,60737
Henry,Fisher,34,63918
Alvin,Fisher,33,30595
Minnie,Fisher,54,18213
Luis,Fisher,35,30683
Adam,Fisher,58,84172
Edgar,Fisher,54,77474
Mark,Fisher,31,25245
Elizabeth,Fisher,24,87894
Ryan,Fisher,51,72443
Ada,Fisher,34,42420
Carl,Fisher,62,64880
Christopher,Fisher,18,97182
Verna,Fisher,28,61332
Kevin,Fisher,46,36416
Harry,Fisher,50,73429
Charlie,Fisher,19,34633
Georgia,Fisher,42,93337
Estelle,Fisher,45,19811
Augusta,Fisher,29,62817
Oscar,Fisher,61,87447
Andrew,Fisher,50,03363
Bessie,Fisher,29,20748
Dorothy,Fisher,32,58519
Johnny,Fisher,47,91976
Sean,Fisher,22,04805
Walter,Fisher,39,89045
Bradley,Fitzgerald,58,90651
Martha,Fitzgerald,34,24587
Jorge,Fitzgerald,61,45704
Allie,Fitzgerald,56,71908
Catherine,Fitzgerald,63,00799
Jayden,Fitzgerald,25,14492
Cora,Fitzgerald,62,84879
Herman,Fitzgerald,31,10911
Elmer,Fitzgerald,50,01397
Blake,Fitzgerald,52,78630
Mathilda,Fitzgerald,61,99356
Winnie,Fitzgerald,47,37575
Manuel,Fitzgerald,51,79273
Cecilia,Fitzgerald,29,17619
Frank,Fitzgerald,46,42187
Carlos,Fitzgerald,50,67898
Max,Fitzgerald,46,15433
Ollie,Fitzgerald,34,10685
Madge,Fitzgerald,44,98018
Bernice,Fitzgerald,18,54875
Jane,Fitzgerald,46,17331
Craig,Fitzgerald,56,76510
Theodore,Fitzgerald,30,33854
Travis,Fleming,48,02133
Francis,Fleming,34,07659
Nicholas,Fleming,31,91054
Mattie,Fleming,35,59791
Roy,Fleming,24,63109
Kathryn,Fleming,29,63798
Sadie,Fleming,24,44730
Floyd,Fleming,40,72405
John,Fleming,29,97616
Lenora,Fleming,36,55290
Daisy,Fleming,38,09584
Francisco,Fleming,31,22199
Cynthia,Fleming,20,53048
Rodney,Fleming,34,06443
Vincent,Fleming,25,68447
Mayme,Fleming,57,64745
Jay,Fleming,58,48585
Ada,Fleming,55,58714
David,Fleming,49,66633
Marian,Fleming,33,90197
Cecilia,Fleming,45,09514
Katherine,Fleming,18,22659
Howard,Fleming,35,20847
Matilda,Fleming,48,73093
Bill,Fleming,51,80227
Mable,Fleming,35,14867
Nettie,Fleming,58,77513
Susan,Fleming,42,71457
Irene,Fleming,30,20444
Birdie,Fleming,29,11847
Peter,Fleming,27,26251
Leila,Fletcher,28,38188
Glen,Fletcher,19,58344
Olive,Fletcher,61,87128
Edna,Fletcher,45,66318
Lenora,Fletcher,21,09915
Erik,Fletcher,41,90751
Alvin,Fletcher,56,90225
Jim,Fletcher,64,56299
Ola,Fletcher,27,71710
Rosie,Fletcher,40,06902
Jeff,Fletcher,26,18622
Jonathan,Fletcher,65,80035
Christian,Fletcher,35,93854
Rosetta,Fletcher,20,92631
Viola,Fletcher,39,62120
Randall,Fletcher,19,47865
Adrian,Fletcher,27,79900
Sue,Fletcher,46,89378
Myra,Fletcher,63,11463
Susan,Fletcher,63,30431
Madge,Fletcher,43,31345
Ida,Fletcher,47,00149
Cecelia,Fletcher,20,24860
Hettie,Fletcher,32,58500
Caroline,Fletcher,51,05017
Bradley,Flores,33,38064
Bess,Flores,34,36349
Willie,Flores,35,96338
Hattie,Flores,31,27489
Martha,Flores,27,76861
Sallie,Flores,37,25323
Amanda,Flores,37,07623
Callie,Flores,36,86892
Eula,Flores,54,20109
Myrtle,Flores,61,06376
Isabelle,Flores,19,69732
Cynthia,Flores,20,27369
Francisco,Flores,29,75445
Sam,Flores,49,94606
Isabel,Flores,20,12651
Lizzie,Flores,55,69171
Vincent,Flores,36,99005
Beulah,Flores,33,17447
Cordelia,Flores,27,33263
Dollie,Flores,39,22870
Seth,Flores,62,89441
Arthur,Flores,53,83738
Christopher,Flores,36,86075
Frederick,Flores,22,12925
Michael,Flores,47,93555
Tom,Flores,40,25931
Vera,Flores,21,72824
Esther,Flores,60,81235
Bill,Flores,55,36133
Rebecca,Flores,37,62984
Jane,Flores,51,78688
Birdie,Flores,20,90856
Hettie,Flores,29,09011
Terry,Flores,41,14744
Lloyd,Flores,46,26425
Helena,Flowers,52,00594
Ricardo,Flowers,64,87576
Roy,Flowers,58,55712
Clarence,Flowers,33,21714
Sophie,Flowers,61,90444
Jon,Flowers,58,65157
John,Flowers,58,93556
Hallie,Flowers,44,91669
Alvin,Flowers,53,25878
Alice,Flowers,19,55495
Maurice,Flowers,40,21543
Steve,Flowers,49,30380
Elsie,Flowers,20,74420
Dollie,Flowers,50,49932
Gerald,Flowers,50,11209
Addie,Flowers,28,88205
Marian,Flowers,20,85427
David,Flowers,34,44327
Lida,Flowers,57,54934
Flora,Flowers,50,17322
Katharine,Flowers,34,99504
Annie,Flowers,43,77928
Frances,Flowers,47,89049
Eugene,Flowers,49,37407
Amy,Flowers,34,73098
Dylan,Flowers,53,70727
Ina,Flowers,58,04734
Janie,Flowers,51,16090
Norman,Flowers,26,55334
Helena,Floyd,18,24943
Alfred,Floyd,46,84608
Corey,Floyd,42,72752
Bryan,Floyd,23,28864
Lillie,Floyd,50,25169
Jon,Floyd,18,19276
Stephen,Floyd,54,79459
Lola,Floyd,47,04458
Catherine,Floyd,63,49435
Harriett,Floyd,63,60043
Danny,Floyd,21,35277
Cole,Floyd,41,35110
Brett,Floyd,34,23553
Christian,Floyd,46,76145
Lee,Floyd,58,10241
Louise,Floyd,18,36741
Brent,Floyd,38,76928
Frank,Floyd,58,26082
Etta,Floyd,35,94881
Myra,Floyd,40,71027
Lucille,Floyd,36,40623
Oscar,Floyd,34,65928
Bernice,Floyd,37,39287
Miguel,Floyd,52,53174
Teresa,Floyd,64,87288
Joseph,Floyd,44,92431
Kate,Floyd,56,42365
Rose,Ford,35,32808
Celia,Ford,41,20403
Martha,Ford,26,20108
Owen,Ford,34,42260
Phoebe,Ford,39,74792
Inez,Ford,55,90535
Lettie,Ford,48,91406
Callie,Ford,19,37119
Louis,Ford,32,85144
Thomas,Ford,51,49583
Josephine,Ford,51,46642
Sam,Ford,38,41300
Scott,Ford,23,02540
Maurice,Ford,58,34016
Joshua,Ford,18,74208
Clifford,Ford,60,98104
Cole,Ford,56,41171
Arthur,Ford,50,51960
Seth,Ford,35,63174
Christian,Ford,32,48223
Kevin,Ford,24,01045
Matthew,Ford,46,28823
Phillip,Ford,42,84395
Lucille,Ford,40,48875
Jared,Ford,49,24621
Earl,Ford,20,05527
Donald,Ford,52,67366
Dylan,Ford,49,28935
Marie,Ford,62,68300
Ann,Foster,20,07731
Adelaide,Foster,43,75620
Nina,Foster,53,19694
Lettie,Foster,32,91801
Barbara,Foster,19,56163
Alejandro,Foster,49,54955
Martin,Foster,64,12320
Isabella,Foster,52,00292
Marvin,Foster,58,53775
Elmer,Foster,29,34069
Jeremiah,Foster,37,77893
Ada,Foster,29,85714
Arthur,Foster,29,08995
Elizabeth,Foster,51,59957
Jonathan,Foster,63,52426
Christina,Foster,29,30802
Nora,Foster,31,50912
Susie,Foster,36,77590
Bertie,Foster,62,62925
Lina,Foster,64,44294
Emma,Foster,19,25973
Mollie,Foster,63,66590
Jeanette,Foster,32,43207
Ethan,Foster,25,19112
Gary,Foster,55,32705
Mabel,Foster,49,70405
Barry,Foster,32,96924
Nell,Foster,64,39089
Alma,Foster,58,31116
Herbert,Foster,55,72374
Harold,Foster,21,26182
Angel,Fowler,53,91048
Sara,Fowler,18,42549
Ralph,Fowler,59,18833
Owen,Fowler,64,68390
Sallie,Fowler,24,72135
Marguerite,Fowler,19,05962
Eula,Fowler,24,55305
Evelyn,Fowler,36,40564
Francisco,Fowler,41,73064
Mike,Fowler,30,93678
Martin,Fowler,53,33354
Beulah,Fowler,45,80853
Elsie,Fowler,23,56662
Ophelia,Fowler,56,25839
Georgie,Fowler,63,47975
Christina,Fowler,25,80053
Laura,Fowler,25,85709
Wesley,Fowler,21,50870
Duane,Fowler,54,83880
Alta,Fowler,37,63583
Michael,Fowler,53,33728
Stanley,Fowler,38,36759
Amelia,Fowler,29,71108
Ruth,Fowler,35,13502
Pauline,Fox,39,32642
Francis,Fox,43,46054
Lou,Fox,28,87685
Bettie,Fox,26,97856
Fannie,Fox,25,47409
Vernon,Fox,40,90257
Mattie,Fox,39,18398
Austin,Fox,39,38073
Rhoda,Fox,53,41095
Hannah,Fox,27,70254
Victor,Fox,25,55212
Amanda,Fox,64,70144
Cynthia,Fox,35,94305
Betty,Fox,45,59222
Jackson,Fox,31,81056
Cole,Fox,65,79877
Eunice,Fox,18,29721
Harriet,Fox,31,43660
Mathilda,Fox,56,60944
Ophelia,Fox,21,13444
Micheal,Fox,24,58900
Lucinda,Fox,33,32531
Noah,Fox,47,22418
Cecilia,Fox,27,12377
Tom,Fox,27,31985
Sue,Fox,43,85341
Janie,Fox,62,61841
Sara,Francis,52,14262
Cornelia,Francis,39,83798
Phoebe,Francis,30,29682
Katie,Francis,48,64395
Kathryn,Francis,19,73474
Samuel,Francis,43,34908
Charlotte,Francis,23,93453
Callie,Francis,61,65301
Sadie,Francis,45,76579
Leo,Francis,64,20156
Marcus,Francis,19,89434
Clara,Francis,61,39455
Hallie,Francis,47,90538
Isabel,Francis,35,75223
Gabriel,Francis,43,91821
Martin,Francis,35,73333
Danny,Francis,65,85721
George,Francis,43,76616
Mark,Francis,34,44773
Marvin,Francis,39,44464
Mason,Francis,38,73131
Micheal,Francis,49,63610
Lula,Francis,42,87857
Clyde,Francis,43,99494
Ruby,Francis,27,91809
Matilda,Francis,55,99635
Myra,Francis,43,25277
Juan,Francis,39,33388
Randy,Francis,61,05533
Eleanor,Francis,50,25270
Josie,Francis,19,34999
Bessie,Francis,38,15606
Barry,Francis,52,98740
Hettie,Francis,61,43912
Aaron,Francis,36,14590
Blanche,Francis,19,47803
Terry,Francis,22,93634
Lillian,Frank,34,50215
Ethel,Frank,65,43578
Bryan,Frank,64,76046
Mattie,Frank,51,22668
Inez,Frank,20,72026
Marguerite,Frank,49,69940
Cynthia,Frank,18,07045
Erik,Frank,37,53535
Jessie,Frank,23,56065
Betty,Frank,39,32973
Iva,Frank,44,50750
Steve,Frank,55,56025
Raymond,Frank,58,38741
Olivia,Frank,62,20212
Cora,Frank,57,08499
Jeremiah,Frank,45,30741
Ophelia,Frank,59,80329
Marian,Frank,48,06979
Ryan,Frank,54,61917
Ellen,Frank,45,70375
May,Frank,57,29643
Franklin,Frank,60,02774
Roxie,Frank,48,26108
Mollie,Frank,62,60146
Stanley,Frank,53,81920
Rebecca,Frank,56,83057
Milton,Frank,46,25878
Mamie,Frank,36,78334
Bill,Frank,52,22828
Oscar,Frank,21,97969
Josie,Frank,26,49716
Lucille,Frank,28,88830
Leonard,Frank,55,74527
Julia,Frank,32,18099
Jane,Frank,57,51272
Norman,Frank,64,97576
Mina,Frank,49,91109
Mabelle,Frank,24,72712
Terry,Frank,19,45055
Millie,Frank,26,13334
Lillian,Franklin,42,99582
Corey,Franklin,60,66158
Ann,Franklin,36,01396
Gregory,Franklin,38,10560
Florence,Franklin,19,35239
Glen,Franklin,63,11915
Dale,Franklin,32,22615
Hannah,Franklin,22,24146
Clarence,Franklin,40,75758
Nancy,Franklin,54,77179
Jean,Franklin,20,27908
Lily,Franklin,65,75587
Scott,Franklin,43,58259
Fanny,Franklin,28,87676
Shane,Franklin,45,33240
Adam,Franklin,35,05707
Mathilda,Franklin,33,09893
Ada,Franklin,39,19574
Eugenia,Franklin,46,85441
Lucinda,Franklin,47,37177
Alta,Franklin,44,99646
Kevin,Franklin,64,28071
May,Franklin,39,88991
Emma,Franklin,30,72024
Lina,Franklin,41,07381
Augusta,Franklin,38,68638
Eleanor,Franklin,22,76529
Steven,Franklin,49,98957
Earl,Franklin,62,04365
Norman,Franklin,21,03226
Kate,Franklin,23,42973
Leila,Frazier,59,01222
Hester,Frazier,58,36561
Angel,Frazier,63,75687
Bertha,Frazier,40,35714
Inez,Frazier,51,20978
Nina,Frazier,50,32032
Mattie,Frazier,29,57577
Lettie,Frazier,64,41346
Kathryn,Frazier,44,43943
Barbara,Frazier,53,38202
Dominic,Frazier,21,72039
Scott,Frazier,18,22368
Sophia,Frazier,43,99226
Tyler,Frazier,39,37486
Derrick,Frazier,58,76900
Eunice,Frazier,56,58888
Jayden,Frazier,57,37377
Addie,Frazier,24,84376
Marvin,Frazier,55,04864
Theresa,Frazier,22,44553
Georgie,Frazier,60,88755
Ricky,Frazier,29,56641
Etta,Frazier,51,74832
Albert,Frazier,64,26593
Trevor,Frazier,33,48674
Milton,Frazier,35,54334
Cameron,Frazier,41,27882
Ray,Frazier,51,51020
Craig,Frazier,64,86831
Jared,Frazier,22,14384
Emily,Frazier,22,66770
Irene,Frazier,54,87292
Aaron,Frazier,33,89577
Jeffery,Freeman,47,37250
Warren,Freeman,65,01890
Olive,Freeman,25,30505
Julian,Freeman,62,90411
Winifred,Freeman,35,31433
Jon,Freeman,27,14396
Lois,Freeman,24,09016
Gussie,Freeman,32,67257
Dominic,Freeman,51,74684
Lola,Freeman,50,25429
Elsie,Freeman,20,74272
Adam,Freeman,20,42715
Jeff,Freeman,39,62241
Isaac,Freeman,49,28518
Rosetta,Freeman,42,69878
Eugenia,Freeman,35,52837
Luke,Freeman,29,72375
Derek,Freeman,63,41786
Tom,Freeman,57,37434
Bill,Freeman,51,39165
Lulu,Freeman,40,17443
Ray,Freeman,24,40794
Walter,Freeman,51,66754
Kate,Freeman,60,20879
Bruce,Freeman,45,30575
Mabelle,Freeman,38,08405
Virginia,French,35,83256
Johanna,French,30,34215
Sara,French,36,58678
Lou,French,40,01964
Sallie,French,35,57908
Callie,French,24,35116
Erik,French,43,87886
Harriett,French,50,11413
Isabella,French,64,25587
Mitchell,French,30,23040
Lura,French,26,71337
Mildred,French,32,27533
Elmer,French,36,84808
Elizabeth,French,43,98784
Alberta,French,44,16375
Christian,French,26,00234
Noah,French,63,52032
Linnie,French,28,67676
Agnes,French,65,47856
Trevor,French,39,40499
Randall,French,48,46998
Clyde,French,37,32693
Myra,French,25,15864
Bill,French,55,79411
Bessie,French,51,78426
Teresa,French,26,88136
Jared,French,25,96378
Alma,French,29,15646
Adele,French,39,43164
Hettie,French,51,54358
Walter,French,51,20676
Pearl,French,49,35635
Sara,Fuller,58,17844
Katie,Fuller,52,03344
Warren,Fuller,40,74308
Callie,Fuller,37,77304
Eula,Fuller,61,32088
Lester,Fuller,30,26224
Scott,Fuller,31,59368
Addie,Fuller,52,82586
Jose,Fuller,52,29123
Wesley,Fuller,32,92657
Alta,Fuller,30,75281
Ruby,Fuller,28,59833
Sylvia,Fuller,43,71657
Lottie,Fuller,56,32471
Mamie,Fuller,35,41481
Lulu,Fuller,63,88863
Randy,Fuller,61,08794
Frances,Fuller,30,28638
Nelle,Fuller,49,94734
Polly,Fuller,56,39687
Bradley,Garcia,23,13090
Rose,Garcia,60,33740
Jeremy,Garcia,23,78554
Maude,Garcia,55,96127
Nicholas,Garcia,59,83671
Rosa,Garcia,46,98823
Jennie,Garcia,65,02893
Sophie,Garcia,33,44881
Sadie,Garcia,38,77149
Cody,Garcia,35,02089
Henry,Garcia,36,63233
Curtis,Garcia,23,67134
Steve,Garcia,53,78394
Benjamin,Garcia,28,13118
Ada,Garcia,60,79494
Larry,Garcia,44,44440
Alberta,Garcia,46,26785
Fred,Garcia,39,71308
Matthew,Garcia,40,57254
Max,Garcia,27,82163
Ivan,Garcia,26,44355
Dora,Garcia,22,62418
Flora,Garcia,54,75351
Albert,Garcia,31,63544
Nathaniel,Garcia,53,01176
Bertie,Garcia,46,54103
Ethan,Garcia,64,42294
Cameron,Garcia,53,44299
Ernest,Garcia,47,33037
Gary,Garcia,30,62276
Ollie,Garcia,46,73906
Sue,Garcia,30,81761
Emilie,Garcia,53,14240
Estella,Garcia,18,74677
Norman,Garcia,61,00013
Luella,Garcia,46,68834
Hettie,Garcia,58,47167
Abbie,Gardner,25,76116
Willie,Gardner,35,43836
Adelaide,Gardner,39,77437
Patrick,Gardner,21,82344
Lily,Gardner,52,29516
Jean,Gardner,65,48837
Virgie,Gardner,41,06758
Hallie,Gardner,28,18483
Henry,Gardner,53,47933
Roger,Gardner,19,54369
Alvin,Gardner,52,82465
Herman,Gardner,34,04319
Jeff,Gardner,44,08836
Loretta,Gardner,55,79520
Louise,Gardner,32,65916
Ivan,Gardner,56,31159
Etta,Gardner,50,24141
Mamie,Gardner,28,33669
Mittie,Gardner,57,12414
Randy,Gardner,35,46977
Leah,Gardner,33,15923
Leroy,Gardner,53,25701
Jimmy,Gardner,25,63351
Walter,Gardner,61,98393
Kate,Gardner,29,94431
Lloyd,Gardner,40,64662
Polly,Gardner,21,25353
Alfred,Garner,44,42121
Sallie,Garner,28,95337
Nina,Garner,41,43039
Chase,Garner,23,98608
Gertrude,Garner,22,80188
Keith,Garner,38,94235
Jon,Garner,50,43184
Robert,Garner,49,15033
Harriett,Garner,28,78510
Gilbert,Garner,29,06305
Edgar,Garner,60,17838
Jackson,Garner,40,24169
David,Garner,28,35975
Jeff,Garner,27,71027
Alta,Garner,60,27645
Eugenia,Garner,33,85905
Lida,Garner,55,14745
Margaret,Garner,59,14637
Howard,Garner,24,97353
Alan,Garner,44,84973
Vera,Garner,25,38909
Dennis,Garner,55,65210
Sue,Garner,18,54943
Miguel,Garner,62,14193
Andrew,Garner,31,32848
Irene,Garner,65,40360
Nellie,Garner,40,50256
Lela,Garner,32,12992
Millie,Garner,19,33673
Jesse,Garner,54,87348
Sara,Garrett,45,49741
Lillian,Garrett,37,70027
Pauline,Garrett,53,90823
Bettie,Garrett,29,07839
Gregory,Garrett,65,74126
James,Garrett,31,67513
Marguerite,Garrett,64,47203
Melvin,Garrett,54,73921
Floyd,Garrett,51,79364
Charlotte,Garrett,21,79832
Isabelle,Garrett,35,39275
Tyler,Garrett,49,72023
Lucy,Garrett,24,93225
Paul,Garrett,35,43155
Blake,Garrett,28,05041
Carl,Garrett,52,94865
Alberta,Garrett,52,26365
Frank,Garrett,23,41027
Roxie,Garrett,27,29832
Esther,Garrett,22,22372
Louisa,Garrett,26,80187
Eugene,Garrett,64,08078
Julia,Garrett,33,50158
Hulda,Garrett,37,20934
Nellie,Garrett,23,21834
Birdie,Garrett,55,05538
Nell,Garrett,31,01295
Harold,Garrett,46,42018
Sara,Garza,50,83963
Caleb,Garza,26,61437
Nicholas,Garza,45,89413
Ann,Garza,34,42645
Jeffery,Garza,56,66203
Sallie,Garza,40,83341
Marcus,Garza,25,02481
Lydia,Garza,34,41780
Robert,Garza,33,78676
Jordan,Garza,19,31501
Iva,Garza,38,79414
Isabella,Garza,40,03827
Shawn,Garza,18,98267
Rosalie,Garza,26,13318
Russell,Garza,37,52238
Victoria,Garza,24,06772
Augusta,Garza,61,26318
Katharine,Garza,28,58352
Leonard,Garza,50,15628
Joel,Garza,23,35891
Earl,Garza,18,31672
Craig,Garza,34,59163
Birdie,Garza,49,17172
Lela,Garza,57,09059
Violet,George,41,84472
Martha,George,40,83634
Vernon,George,34,71574
Florence,George,41,76916
Maria,George,61,64934
Glen,George,41,06019
Olive,George,24,38413
Warren,George,36,68332
Leo,George,31,05346
Jon,George,45,48982
Myrtle,George,20,79145
Lucas,George,61,01354
Eddie,George,38,54404
Erik,George,20,08679
Maurice,George,61,28903
Martin,George,24,01574
Harriett,George,41,55421
Elmer,George,24,56103
Shane,George,26,54196
Harriet,George,50,24599
Ryan,George,38,39457
Georgie,George,65,59430
Susie,George,18,66094
Clyde,George,49,28916
Rena,George,35,73026
Olga,George,19,18006
Steven,George,41,88647
Miguel,George,55,40080
Kate,George,52,94512
Hester,Gibbs,29,45006
Willie,Gibbs,62,80721
Gregory,Gibbs,33,43491
Elijah,Gibbs,41,46226
Sally,Gibbs,21,15480
Lester,Gibbs,58,63310
Claudia,Gibbs,60,56897
Danny,Gibbs,50,11020
Hunter,Gibbs,65,39171
Mark,Gibbs,62,61162
Elizabeth,Gibbs,36,68374
Ada,Gibbs,39,52617
Duane,Gibbs,52,00126
Tommy,Gibbs,45,69046
Carlos,Gibbs,22,45282
Matilda,Gibbs,42,45632
Ruby,Gibbs,22,97507
Antonio,Gibbs,51,61376
Dylan,Gibbs,20,72387
Janie,Gibbs,24,58124
Rose,Gibson,48,95076
Abbie,Gibson,47,91495
Sara,Gibson,30,78325
Landon,Gibson,65,67980
Maggie,Gibson,53,91147
Samuel,Gibson,24,01298
Cody,Gibson,61,28428
Isabelle,Gibson,51,98921
Mike,Gibson,37,59523
Christine,Gibson,58,06223
Steve,Gibson,29,98037
Martin,Gibson,49,34530
Paul,Gibson,58,08596
Dollie,Gibson,59,31882
Douglas,Gibson,58,79874
Theresa,Gibson,42,64647
Christopher,Gibson,44,79508
Katherine,Gibson,46,26371
Nathan,Gibson,58,81471
Jeanette,Gibson,19,02572
Marc,Gibson,56,03091
Leroy,Gibson,55,40208
Barry,Gibson,19,46731
Teresa,Gibson,37,30311
Ruth,Gibson,28,34129
Hester,Gilbert,28,15118
Corey,Gilbert,41,82828
Landon,Gilbert,18,13374
